B_index,beta,R_P,A_star,K_star
1.25,0.029791666666666668,0.7700785720076828,1.1538302646138117,1.6770667907476013
1.25,0.03125,0.846988214918112,1.1538302645987848,1.6770667907478245
1.25,0.03270833333333333,0.9305353100865463,1.153830264541085,1.6770667907486696
1.25,0.034166666666666665,1.0212186704606578,1.1538302645300131,1.6770667907488364
1.25,0.035625000000000004,1.1195700176760899,1.153830264501778,1.6770667907492534
1.25,0.03708333333333333,1.2261559250772236,1.153830264481342,1.6770667907495573
1.25,0.03854166666666667,1.3415798358286228,1.1538302644762757,1.6770667907496382
1.25,0.04,1.4664841807901203,1.153830264457699,1.6770667907499162
1.3125,0.005,0.11532476864026851,0.9724821486649741,1.681309522993439
1.3125,0.006458333333333333,0.12873984445917808,0.9724821486697103,1.681309522993359
1.3125,0.007916666666666667,0.14342622283184417,0.9724821486880038,1.6813095229930457
1.3125,0.009375000000000001,0.1594841108680135,0.9724821486978807,1.6813095229928776
1.3125,0.010833333333333334,0.17702041029547863,0.9724821487301619,1.6813095229923247
1.3125,0.012291666666666666,0.19614910520876122,0.9724821487572582,1.681309522991861
1.3125,0.013750000000000002,0.21699166491427072,0.9724821488034581,1.6813095229910702
1.3125,0.015208333333333334,0.23967747078967874,0.9724821488809751,1.681309522989742
1.3125,0.016666666666666666,0.264344263274154,0.972482148993508,1.6813095229878148
1.3125,0.018125000000000002,0.2911386089763287,0.9724821492073247,1.6813095229841537
1.3125,0.019583333333333335,0.32021639354136916,0.9724821493948552,1.6813095229809423
1.3125,0.021041666666666667,0.35174333907460403,0.9724821494397764,1.6813095229801711
1.3125,0.022500000000000003,0.3858955417764128,0.9724821493870305,1.6813095229810722
1.3125,0.023958333333333335,0.42286004273166844,0.9724821493434767,1.6813095229818178
1.3125,0.025416666666666667,0.4628354222261513,0.9724821495777024,1.6813095229778037
1.3125,0.026875000000000003,0.5060324244885258,0.9724821493500061,1.681309522981679
1.3125,0.028333333333333335,0.5526746046856755,0.9724821492064254,1.6813095229841735
1.3125,0.029791666666666668,0.6029990205364343,0.9724821491366681,1.6813095229853727
1.3125,0.03125,0.6572569484426903,0.972482148996992,1.6813095229877735
1.3125,0.03270833333333333,0.715714628253069,0.9724821489437371,1.6813095229886912
1.3125,0.034166666666666665,0.7786540560883598,0.9724821488194809,1.6813095229908286
1.3125,0.035625000000000004,0.8463738057899554,0.9724821487909399,1.6813095229913229
1.3125,0.03708333333333333,0.9191898845405159,0.9724821487312864,1.6813095229923518
1.3125,0.03854166666666667,0.9974366444793317,0.9724821487373202,1.681309522992193
1.3125,0.04,1.0814677082722042,0.9724821486856987,1.6813095229931445
1.375,0.005,0.10922712268886929,0.8011918808647251,1.6856421237302373
1.375,0.006458333333333333,0.12016227441357094,0.8011918808625121,1.6856421237302828
1.375,0.007916666666666667,0.13198834079581787,0.80119188086329,1.6856421237302683
1.375,0.009375000000000001,0.14476565488754545,0.8011918808816426,1.685642123729901
1.375,0.010833333333333334,0.1585580123165592,0.8011918808929538,1.6856421237296757
1.375,0.012291666666666666,0.17343284142214754,0.8011918809200268,1.6856421237291341
1.375,0.013750000000000002,0.18946138302388493,0.8011918809488913,1.6856421237285566
1.375,0.015208333333333334,0.206718875816686,0.8011918809918118,1.6856421237276977
1.375,0.016666666666666666,0.22528475141674695,0.801191881044413,1.6856421237266455
1.375,0.018125000000000002,0.24524283598331592,0.8011918811339607,1.6856421237248527
1.375,0.019583333333333335,0.26668156316075864,0.8011918812567433,1.6856421237223957
1.375,0.021041666666666667,0.28969419186733286,0.8011918814745961,1.6856421237180366
1.375,0.022500000000000003,0.31437903720491767,0.8011918816827549,1.6856421237138717
1.375,0.023958333333333335,0.3408397095403322,0.8011918816930896,1.685642123713662
1.375,0.025416666666666667,0.369185363037774,0.801191881707011,1.6856421237133818
1.375,0.026875000000000003,0.39953095483658635,0.801191881709567,1.6856421237133299
1.375,0.028333333333333335,0.4319975150489515,0.801191881902491,1.6856421237094674
1.375,0.029791666666666668,0.4667124286699901,0.8011918818218176,1.6856421237110826
1.375,0.03125,0.503809727065679,0.8011918817532849,1.685642123712456
1.375,0.03270833333333333,0.5434303917974013,0.8011918817319822,1.6856421237128831
1.375,0.034166666666666665,0.5857226767686242,0.80119188171652,1.6856421237131944
1.375,0.035625000000000004,0.6308424330660962,0.8011918814121927,1.6856421237192953
1.375,0.03708333333333333,0.6789534444010907,0.8011918815646762,1.6856421237162402
1.375,0.03854166666666667,0.7302278174936255,0.8011918811449863,1.6856421237246577
1.375,0.04,0.7848462949847248,0.8011918811571437,1.6856421237244164
1.4375,0.005,0.10329911587066493,0.6393866943313229,1.6900778735273885
1.4375,0.006458333333333333,0.11192795946286006,0.6393866943269293,1.6900778735274915
1.4375,0.007916666666666667,0.12114265644414655,0.6393866943323935,1.6900778735273652
1.4375,0.009375000000000001,0.13097624485672185,0.6393866943300409,1.6900778735274204
1.4375,0.010833333333333334,0.1414633404139179,0.6393866943401989,1.6900778735271855
1.4375,0.012291666666666666,0.15264020185985577,0.6393866943612805,1.6900778735266968
1.4375,0.013750000000000002,0.16454479837997946,0.6393866943745116,1.6900778735263904
1.4375,0.015208333333333334,0.17721687854383328,0.63938669440004,1.6900778735257989
1.4375,0.016666666666666666,0.19069804314327424,0.6393866944387242,1.6900778735249014
1.4375,0.018125000000000002,0.2050318202787423,0.6393866944677978,1.690077873524228
1.4375,0.019583333333333335,0.22026374100862606,0.6393866945274882,1.6900778735228432
1.4375,0.021041666666666667,0.2364414221659504,0.6393866945876976,1.6900778735214474
1.4375,0.022500000000000003,0.2536146461817996,0.639386694696129,1.6900778735189321
1.4375,0.023958333333333335,0.27183545039901996,0.6393866948344419,1.6900778735157247
1.4375,0.025416666666666667,0.2911582121485587,0.6393866950685675,1.6900778735102946
1.4375,0.026875000000000003,0.3116397443015543,0.6393866952524994,1.6900778735060304
1.4375,0.028333333333333335,0.33333938707724375,0.6393866951761239,1.6900778735078
1.4375,0.029791666666666668,0.3563191091385673,0.639386695260907,1.6900778735058135
1.4375,0.03125,0.38064360822490045,0.6393866952785278,1.690077873505423
1.4375,0.03270833333333333,0.40638041606164227,0.6393866953374909,1.6900778735040551
1.4375,0.034166666666666665,0.43360000766652335,0.6393866954871764,1.6900778735005824
1.4375,0.035625000000000004,0.46237591404057865,0.6393866951224172,1.6900778735090214
1.4375,0.03708333333333333,0.4927848371509303,0.6393866951204071,1.6900778735090929
1.4375,0.03854166666666667,0.5249067740580683,0.6393866950897594,1.6900778735098054
1.4375,0.04,0.5588251381613135,0.639386695088118,1.6900778735098456
1.5,0.005,0.0975266000065897,0.48651838868746367,1.6946311973328125
1.5,0.006458333333333333,0.10401361093841487,0.4865183886628634,1.6946311973334707
1.5,0.007916666666666667,0.11085083634159536,0.4865183886542842,1.6946311973337005
1.5,0.009375000000000001,0.11805396701748641,0.4865183886562233,1.6946311973336494
1.5,0.010833333333333334,0.1256392888806943,0.48651838866414987,1.6946311973334378
1.5,0.012291666666666666,0.1336237024005619,0.48651838867420627,1.6946311973331698
1.5,0.013750000000000002,0.14202474271070598,0.4865183886720024,1.6946311973332295
1.5,0.015208333333333334,0.15086059963552187,0.4865183886877437,1.6946311973328092
1.5,0.016666666666666666,0.1601501395984576,0.4865183887099223,1.6946311973322172
1.5,0.018125000000000002,0.16991292709994105,0.48651838872578207,1.694631197331794
1.5,0.019583333333333335,0.18016924674552265,0.48651838874585795,1.6946311973312582
1.5,0.021041666666666667,0.19094012641861635,0.4865183887809126,1.6946311973303223
1.5,0.022500000000000003,0.20224736139466062,0.4865183888150809,1.69463119732941
1.5,0.023958333333333335,0.214113537975177,0.4865183888531961,1.6946311973283923
1.5,0.025416666666666667,0.22656205836345164,0.48651838891561666,1.694631197326725
1.5,0.026875000000000003,0.23961716762106572,0.48651838897637845,1.6946311973251025
1.5,0.028333333333333335,0.25330397785435677,0.4865183890754095,1.694631197322458
1.5,0.029791666666666668,0.26764849767529186,0.4865183892014334,1.6946311973190922
1.5,0.03125,0.2826776582348331,0.48651838938376185,1.6946311973142225
1.5,0.03270833333333333,0.2984193425305556,0.48651838950722,1.6946311973109252
1.5,0.034166666666666665,0.3149024160482898,0.4865183897172465,1.694631197305317
1.5,0.035625000000000004,0.33215675340106404,0.4865183896653975,1.6946311973067
1.5,0.03708333333333333,0.35021327368463095,0.4865183897543173,1.6946311973043258
1.5,0.03854166666666667,0.36910396941974233,0.4865183896286597,1.6946311973076815
1.5,0.04,0.3888619405197641,0.48651838962262584,1.6946311973078425
1.5625,0.005,0.09189647728696326,0.3420622255185415,1.6993178347717017
1.5625,0.006458333333333333,0.09639827136642834,0.3420622254737701,1.6993178347730733
1.5625,0.007916666666666667,0.10107877297472107,0.34206222544990283,1.6993178347738043
1.5625,0.009375000000000001,0.10594386392954304,0.3420622254246961,1.6993178347745763
1.5625,0.010833333333333334,0.11099958973721802,0.3420622254089109,1.6993178347750602
1.5625,0.012291666666666666,0.1162521636253516,0.3420622254041252,1.6993178347752071
1.5625,0.013750000000000002,0.12170797055751514,0.3420622254067293,1.6993178347751277
1.5625,0.015208333333333334,0.12737357130596866,0.3420622254138043,1.6993178347749116
1.5625,0.016666666666666666,0.13325570662439143,0.3420622254236882,1.6993178347746094
1.5625,0.018125000000000002,0.1393613015111296,0.3420622254357246,1.699317834774241
1.5625,0.019583333333333335,0.1456974697014817,0.3420622254341898,1.6993178347742888
1.5625,0.021041666666666667,0.15227151765270666,0.3420622254430386,1.6993178347740183
1.5625,0.022500000000000003,0.15909094959410014,0.34206222546302595,1.6993178347733913
1.5625,0.023958333333333335,0.16616347198638529,0.3420622254805007,1.6993178347728721
1.5625,0.025416666666666667,0.17349699820645284,0.3420622255038559,1.6993178347721576
1.5625,0.026875000000000003,0.18109965361722394,0.34206222551168136,1.6993178347719184
1.5625,0.028333333333333335,0.1889797796309845,0.34206222553625604,1.6993178347711668
1.5625,0.029791666666666668,0.1971459398279438,0.34206222556918936,1.699317834770159
1.5625,0.03125,0.20560692455461682,0.34206222560751726,1.6993178347689861
1.5625,0.03270833333333333,0.21437175650150425,0.34206222563207617,1.699317834768235
1.5625,0.034166666666666665,0.22344969486844632,0.3420622256786851,1.6993178347668088
1.5625,0.035625000000000004,0.232850242335981,0.34206222573924977,1.6993178347649551
1.5625,0.03708333333333333,0.24258315014612014,0.3420622257989084,1.6993178347631297
1.5625,0.03854166666666667,0.25265842301988906,0.3420622258766614,1.69931783476075
1.5625,0.04,0.26308632550748096,0.34206222598755426,1.6993178347573563
1.625,0.005,0.08639667154388207,0.20551574571402495,1.7041550433299677
1.625,0.006458333333333333,0.08906323861629854,0.2055157456221367,1.7041550433331785
1.625,0.007916666666666667,0.09179637666984541,0.205515745566372,1.7041550433351271
1.625,0.009375000000000001,0.09459746214547311,0.20551574553027324,1.7041550433363888
1.625,0.010833333333333334,0.09746789554485999,0.20551574550609084,1.7041550433372339
1.625,0.012291666666666666,0.10040910179280096,0.20551574548971,1.704155043337806
1.625,0.013750000000000002,0.10342253060415531,0.2055157454787572,1.704155043338189
1.625,0.015208333333333334,0.10650965685551882,0.20551574547176846,1.7041550433384332
1.625,0.016666666666666666,0.1096719809617136,0.20551574546779472,1.7041550433385722
1.625,0.018125000000000002,0.11291102926679226,0.20551574546373,1.7041550433387143
1.625,0.019583333333333335,0.11622835444890145,0.2055157454509773,1.70415504333916
1.625,0.021041666666666667,0.11962553578556001,0.20551574544497786,1.7041550433393695
1.625,0.022500000000000003,0.12310417971058638,0.2055157454440898,1.7041550433394006
1.625,0.023958333333333335,0.12666592015439693,0.20551574544686696,1.7041550433393033
1.625,0.025416666666666667,0.13031241894997353,0.20551574545217938,1.704155043339118
1.625,0.026875000000000003,0.13404536624441507,0.20551574545922627,1.7041550433388717
1.625,0.028333333333333335,0.13786648091615095,0.20551574546752752,1.7041550433385817
1.625,0.029791666666666668,0.1417775109978255,0.20551574547683193,1.7041550433382564
1.625,0.03125,0.14578023410485688,0.20551574548705934,1.704155043337899
1.625,0.03270833333333333,0.1498764579231053,0.20551574549137966,1.7041550433377484
1.625,0.034166666666666665,0.1540680205370452,0.20551574549171306,1.7041550433377366
1.625,0.035625000000000004,0.15835679084760057,0.2055157454993762,1.7041550433374686
1.625,0.03708333333333333,0.16274466921777225,0.2055157455114086,1.7041550433370483
1.625,0.03854166666666667,0.16723358781323733,0.20551574552603735,1.7041550433365373
1.625,0.04,0.17182551106599386,0.20551574554236882,1.7041550433359665
1.6875,0.005,0.08101611017835897,0.07639750127287374,1.7091618424683324
1.6875,0.006458333333333333,0.08199201178958734,0.07639750114024924,1.7091618424736061
1.6875,0.007916666666666667,0.08297740225729999,0.07639750108487164,1.7091618424758082
1.6875,0.009375000000000001,0.0839723579181201,0.07639750104137569,1.709161842477538
1.6875,0.010833333333333334,0.08497695564261926,0.07639750095503163,1.7091618424809716
1.6875,0.012291666666666666,0.08599127275485756,0.07639750088914096,1.7091618424835915
1.6875,0.013750000000000002,0.08701538713919268,0.07639750083748215,1.709161842485646
1.6875,0.015208333333333334,0.0880493772075937,0.07639750079612541,1.7091618424872905
1.6875,0.016666666666666666,0.08909332190276276,0.07639750076245747,1.7091618424886295
1.6875,0.018125000000000002,0.0901473007012584,0.07639750073467783,1.709161842489734
1.6875,0.019583333333333335,0.09121139361661791,0.07639750071149383,1.709161842490656
1.6875,0.021041666666666667,0.09228568120249385,0.07639750069196821,1.7091618424914325
1.6875,0.022500000000000003,0.0933702445557966,0.07639750067539404,1.7091618424920916
1.6875,0.023958333333333335,0.09446516531985774,0.07639750066124677,1.7091618424926542
1.6875,0.025416666666666667,0.09557052568759934,0.07639750064910744,1.709161842493137
1.6875,0.026875000000000003,0.09668640840473165,0.07639750063866144,1.7091618424935522
1.6875,0.028333333333333335,0.09781289677295722,0.07639750062965704,1.7091618424939103
1.6875,0.029791666666666668,0.09895007465319572,0.07639750062189436,1.709161842494219
1.6875,0.03125,0.10009802646882199,0.07639750061520735,1.7091618424944848
1.6875,0.03270833333333333,0.10125683720892577,0.07639750060946557,1.7091618424947133
1.6875,0.034166666666666665,0.10242659243158028,0.07639750060455552,1.7091618424949084
1.6875,0.035625000000000004,0.10360737826713548,0.07639750060038847,1.7091618424950743
1.6875,0.03708333333333333,0.10479928142151765,0.07639750059688369,1.7091618424952135
1.6875,0.03854166666666667,0.10600238917955476,0.07639750059397449,1.7091618424953292
1.6875,0.04,0.10721678940831124,0.07639750059160023,1.7091618424954236
1.75,0.005,0.07774116275659819,3.0039030955866396e-15,1.7123548379451874
1.75,0.006458333333333333,0.07774116275659824,3.0113600122280375e-15,1.7123548379451874
1.75,0.007916666666666667,0.07774116275659833,3.2110357251799283e-15,1.7123548379451872
1.75,0.009375000000000001,0.07774116275659836,3.1034622125913266e-15,1.7123548379451872
1.75,0.010833333333333334,0.07774116275659616,-2.026045350095512e-14,1.712354837945188
1.75,0.012291666666666666,0.0777411627565984,3.1067558387368656e-15,1.7123548379451872
1.75,0.013750000000000002,0.07774116275659847,3.1970613855422942e-15,1.7123548379451872
1.75,0.015208333333333334,0.07774116275659847,3.097501236112805e-15,1.7123548379451872
1.75,0.016666666666666666,0.07774116275659848,2.9905216372911613e-15,1.7123548379451874
1.75,0.018125000000000002,0.07774116275659858,3.1900755142936413e-15,1.7123548379451872
1.75,0.019583333333333335,0.07774116275659859,3.1014881588290695e-15,1.7123548379451874
1.75,0.021041666666666667,0.07774116275659866,3.188922203093832e-15,1.7123548379451872
1.75,0.022500000000000003,0.07774116275659866,3.0929704261688617e-15,1.7123548379451874
1.75,0.023958333333333335,0.07774116275659874,3.085557622138953e-15,1.7123548379451872
1.75,0.025416666666666667,0.0777411627565943,-1.7167120995524115e-14,1.7123548379451883
1.75,0.026875000000000003,0.07774116275659884,3.185389802165493e-15,1.7123548379451872
1.75,0.028333333333333335,0.07774116275659397,-1.697479521611929e-14,1.712354837945188
1.75,0.029791666666666668,0.07774116275659887,3.078177761610915e-15,1.7123548379451872
1.75,0.03125,0.07774116275659897,3.084010487923062e-15,1.7123548379451874
1.75,0.03270833333333333,0.07774116275659898,3.09312184070111e-15,1.7123548379451874
1.75,0.034166666666666665,0.07774116275659897,3.0794946572377347e-15,1.7123548379451874
1.75,0.035625000000000004,0.07774116275659898,3.0941942617537213e-15,1.7123548379451874
1.75,0.03708333333333333,0.07774116275659908,3.1011340235251875e-15,1.7123548379451872
1.75,0.03854166666666667,0.07774116275659909,3.0745703422252572e-15,1.7123548379451872
1.75,0.04,0.07774116275659917,3.074063678331938e-15,1.7123548379451872
1.8125,0.005,0.0777411627604863,9.278029945777459e-31,1.7123548379451874
1.8125,0.006458333333333333,0.0777411627604863,2.1320390955674867e-23,1.7123548379451874
1.8125,0.007916666666666667,0.0777411627604863,2.67345278612502e-24,1.7123548379451874
1.8125,0.009375000000000001,0.0777411627604863,6.34028395622024e-19,1.7123548379451874
1.8125,0.010833333333333334,0.0777411627604863,1.0450713904174257e-18,1.7123548379451874
1.8125,0.012291666666666666,0.0777411627604863,2.1125926264140173e-23,1.7123548379451874
1.8125,0.013750000000000002,0.0777411627604863,4.25041929969432e-32,1.7123548379451874
1.8125,0.015208333333333334,0.0777411627604863,1.3966993467810064e-23,1.7123548379451874
1.8125,0.016666666666666666,0.0777411627604863,3.5580533382260303e-31,1.7123548379451874
1.8125,0.018125000000000002,0.0777411627604863,1.3019366230940586e-30,1.7123548379451874
1.8125,0.019583333333333335,0.0777411627604863,1.326690499782465e-30,1.7123548379451874
1.8125,0.021041666666666667,0.0777411627604863,6.408483426520495e-31,1.7123548379451874
1.8125,0.022500000000000003,0.07774116276048629,1.403755540764641e-18,1.7123548379451874
1.8125,0.023958333333333335,0.07774116276048629,1.5885677708269472e-18,1.7123548379451874
1.8125,0.025416666666666667,0.07774116276048632,4.940156751515371e-19,1.7123548379451872
1.8125,0.026875000000000003,0.0777411627604863,1.5942314297805322e-18,1.7123548379451874
1.8125,0.028333333333333335,0.07774116276048632,3.977345928075333e-19,1.7123548379451872
1.8125,0.029791666666666668,0.0777411627604863,5.934064486712461e-30,1.7123548379451874
1.8125,0.03125,0.0777411627604863,2.5036877589386534e-27,1.7123548379451874
1.8125,0.03270833333333333,0.0777411627604863,2.390854636031149e-23,1.7123548379451874
1.8125,0.034166666666666665,0.0777411627604863,1.790057481949539e-31,1.7123548379451874
1.8125,0.035625000000000004,0.0777411627604863,3.3111549790112545e-30,1.7123548379451874
1.8125,0.03708333333333333,0.0777411627604863,4.430553916575808e-27,1.7123548379451874
1.8125,0.03854166666666667,0.0777411627604863,4.763512785476218e-30,1.7123548379451874
1.8125,0.04,0.0777411627604863,5.388574714337252e-31,1.7123548379451874
1.875,0.005,0.07774116275948117,-5.353579551256597e-19,1.7123548379444828
1.875,0.006458333333333333,0.07774116275948119,-4.590222643804512e-19,1.7123548379444828
1.875,0.007916666666666667,0.07774116275948119,-1.9077573299618946e-18,1.7123548379444828
1.875,0.009375000000000001,0.07774116275948119,5.704121359606623e-18,1.7123548379444828
1.875,0.010833333333333334,0.07774116275948117,-4.8312501269871735e-18,1.7123548379444828
1.875,0.012291666666666666,0.07774116275948122,4.280111701580193e-18,1.7123548379444828
1.875,0.013750000000000002,0.07774116275948117,2.805500833469177e-18,1.7123548379444828
1.875,0.015208333333333334,0.07774116275948122,-1.6964202217841628e-18,1.7123548379444828
1.875,0.016666666666666666,0.07774116275948117,1.3576201614499699e-18,1.7123548379444828
1.875,0.018125000000000002,0.07774116275948117,1.3851240169837603e-18,1.7123548379444828
1.875,0.019583333333333335,0.07774116275948117,-3.124424593482553e-18,1.7123548379444828
1.875,0.021041666666666667,0.07774116275948119,-7.806286648243906e-20,1.7123548379444828
1.875,0.022500000000000003,0.07774116275948116,5.99118199640866e-18,1.7123548379444828
1.875,0.023958333333333335,0.07774116275948119,-3.494753431270726e-20,1.7123548379444828
1.875,0.025416666666666667,0.0777411627594812,-1.5268264536391442e-18,1.7123548379444828
1.875,0.026875000000000003,0.07774116275948117,3.3626055123016978e-21,1.7123548379444828
1.875,0.028333333333333335,0.07774116275948116,4.555496273676912e-18,1.7123548379444828
1.875,0.029791666666666668,0.07774116275948113,-2.9847576447506833e-18,1.7123548379444828
1.875,0.03125,0.07774116275948113,6.101161025828044e-18,1.7123548379444828
1.875,0.03270833333333333,0.07774116275948119,6.917360880372916e-20,1.7123548379444828
1.875,0.034166666666666665,0.07774116275948115,-2.940053250156623e-18,1.7123548379444828
1.875,0.035625000000000004,0.07774116275948117,1.6083635013125258e-18,1.7123548379444828
1.875,0.03708333333333333,0.07774116275948117,1.6227216926916985e-18,1.7123548379444828
1.875,0.03854166666666667,0.07774116275948115,3.1472812255503984e-18,1.7123548379444828
1.875,0.04,0.07774116275948117,3.160641268424161e-18,1.7123548379444828
1.9375,0.005,0.0777411627584979,7.038219177424498e-20,1.7123548379451474
1.9375,0.006458333333333333,0.0777411627584979,-3.2616586602456494e-20,1.7123548379451474
1.9375,0.007916666666666667,0.0777411627584979,7.038189127503808e-20,1.7123548379451474
1.9375,0.009375000000000001,0.0777411627584979,1.7159894119155237e-21,1.7123548379451474
1.9375,0.010833333333333334,0.0777411627584979,1.715840575950814e-21,1.7123548379451474
1.9375,0.012291666666666666,0.07774116275849792,1.3904717658972066e-19,1.7123548379451474
1.9375,0.013750000000000002,0.07774116275849789,1.0471415790447395e-19,1.7123548379451474
1.9375,0.015208333333333334,0.0777411627584979,-1.3561614066293063e-19,1.7123548379451474
1.9375,0.016666666666666666,0.0777411627584979,-1.012834036956904e-19,1.7123548379451474
1.9375,0.018125000000000002,0.07774116275849793,-1.356164419699311e-19,1.7123548379451474
1.9375,0.019583333333333335,0.0777411627584979,3.6047809937354055e-20,1.7123548379451474
1.9375,0.021041666666666667,0.07774116275849792,2.0771200226986365e-19,1.7123548379451474
1.9375,0.022500000000000003,0.07774116275849792,-3.7594715675297105e-19,1.7123548379451474
1.9375,0.023958333333333335,0.0777411627584979,-2.0428282305658724e-19,1.7123548379451474
1.9375,0.025416666666666667,0.0777411627584979,-3.261854711744347e-20,1.7123548379451474
1.9375,0.026875000000000003,0.07774116275849792,1.0471279959959113e-19,1.7123548379451474
1.9375,0.028333333333333335,0.07774116275849793,1.3904551657394058e-19,1.7123548379451474
1.9375,0.029791666666666668,0.0777411627584979,-1.3561764982326208e-19,1.7123548379451474
1.9375,0.03125,0.07774116275849792,1.047123458215549e-19,1.7123548379451474
1.9375,0.03270833333333333,0.07774116275849793,1.390450642095431e-19,1.7123548379451474
1.9375,0.034166666666666665,0.0777411627584979,-3.2619452048186844e-20,1.7123548379451474
1.9375,0.035625000000000004,0.0777411627584979,-6.695248365813062e-20,1.7123548379451474
1.9375,0.03708333333333333,0.07774116275849793,-2.0428418176536685e-19,1.7123548379451474
1.9375,0.03854166666666667,0.07774116275849792,1.390444626052841e-19,1.7123548379451474
1.9375,0.04,0.0777411627584979,-3.262005627777492e-20,1.7123548379451474
2.0,0.005,0.07774116275753672,-2.300945045484029e-20,1.7123548379451483
2.0,0.006458333333333333,0.0777411627575367,-1.050130609112897e-19,1.7123548379451483
2.0,0.007916666666666667,0.07774116275753672,-5.034417320080942e-20,1.7123548379451483
2.0,0.009375000000000001,0.07774116275753672,4.324707239528759e-21,1.7123548379451483
2.0,0.010833333333333334,0.07774116275753672,-2.3009901203650646e-20,1.7123548379451483
2.0,0.012291666666666666,0.0777411627575367,2.503348760162037e-19,1.7123548379451483
2.0,0.013750000000000002,0.07774116275753669,8.632784796401899e-20,1.7123548379451483
2.0,0.015208333333333334,0.07774116275753669,1.6833120053237215e-19,1.7123548379451483
2.0,0.016666666666666666,0.07774116275753672,-2.301035296220296e-20,1.7123548379451483
2.0,0.018125000000000002,0.07774116275753672,3.1658525256702907e-20,1.7123548379451483
2.0,0.019583333333333335,0.07774116275753672,-2.301057954829849e-20,1.7123548379451483
2.0,0.021041666666666667,0.07774116275753672,-5.0345186981735936e-20,1.7123548379451483
2.0,0.022500000000000003,0.07774116275753669,1.1366166073053495e-19,1.7123548379451483
2.0,0.023958333333333335,0.07774116275753669,-1.0501441194603042e-19,1.7123548379451483
2.0,0.025416666666666667,0.07774116275753669,1.956648963707693e-19,1.7123548379451483
2.0,0.026875000000000003,0.0777411627575367,8.632683297140212e-20,1.7123548379451483
2.0,0.028333333333333335,0.07774116275753669,2.503336390823043e-19,1.7123548379451483
2.0,0.029791666666666668,0.07774116275753672,-5.034586189326112e-20,1.7123548379451483
2.0,0.03125,0.0777411627575367,-7.768047498125353e-20,1.7123548379451483
2.0,0.03270833333333333,0.07774116275753669,-1.0501508726145238e-19,1.7123548379451483
2.0,0.034166666666666665,0.07774116275753672,-5.0346200762662453e-20,1.7123548379451483
2.0,0.035625000000000004,0.0777411627575367,-5.034631526740057e-20,1.7123548379451483
2.0,0.03708333333333333,0.07774116275753672,-5.0346426540964415e-20,1.7123548379451483
2.0,0.03854166666666667,0.07774116275753667,1.1366042238299682e-19,1.7123548379451483
2.0,0.04,0.07774116275753669,1.1366030929189745e-19,1.7123548379451483
