sample_id,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,B_index,equilibrium_class,trajectory_class,tail_sd,A_star,F_star,K_star,rho_star,bifurcation_type,R_P,regime_shift,canopy_collapse,max_consecutive_K_below,damage_threshold_exceeded,mean_D_longrun,functional_tipping
89,0.03811212291297169,0.009063802166106671,0.006036273451475778,0.021698327660751457,0.02040828729553618,0.051453703559947606,0.7093683990521994,0.0660311943151128,12.538706941404142,0.6023221427611085,0.5993361573491318,0.040410820367506026,61.88434464867439,2.1273073695982774,1.2381833227121333,trivial,trivial,2.7142997300536947e-30,1.4422864929482104e-30,1.8652955885337892e-211,2.1273073695982774,0.5352386128545041,stable,0.010069645792290466,1,False,0,False,1.518454508700803e-29,False
90,0.03125443408603355,0.0006321924488737184,0.001659192030447537,0.008683198324290837,0.04976577929267597,0.13662724320682135,0.9538054632265763,0.04596612512797979,14.05731007392739,0.6371979436200365,0.632615946581474,0.09167201858412957,61.253664393429034,1.6086014657879626,1.7861189450976198,coexistence,coexistence,3.825092984030948e-09,0.6623417738557607,0.023466177193633177,1.5696603207774358,0.84157430467863,stable,1.6348164675381682,0,False,0,False,0.2673215579534912,False
91,0.038820897360842856,0.006995988635009572,0.00378524260629517,0.01207978291370191,0.0353910981700898,0.1453723619900897,0.5316850093978569,0.040701383831267625,6.434857825139375,0.723144115567836,0.45713714915538173,0.034503542677084977,49.08410216640527,2.374855469294606,1.8443930904872994,parasitoid_free,parasitoid_free,5.334051295079545e-05,0.00022159508997355058,1.42058970745342e-125,2.3748473832387536,0.9454122595910753,fold,0.062003607686968255,1,False,0,False,0.00011612227960808195,False
92,0.0218626809848382,0.004866014333331624,0.0047171702674679425,0.007879627559143173,0.010816201794330396,0.09386355625920326,0.8932910420665239,0.02680865698827095,7.993537015642916,0.5794897675181807,0.6795597929633128,0.04965518129564394,62.36481175990965,2.4522453029756295,0.683824294494465,trivial,trivial,5.878007316886078e-13,6.135051341233115e-13,2.6247841201695054e-94,2.4522453029755935,0.7833888962737181,stable,0.12768015897629376,1,False,0,False,7.731999480661197e-13,False
93,0.03835014999735062,0.008980512953069184,0.0009329823416977764,0.009229461849927375,0.01958966819788198,0.06821340002490606,0.8310407142430736,0.07466500313910793,14.825604787140055,0.7447077450052328,0.5842849747735825,0.021755586481250366,58.49232054415676,2.3084942957606276,0.6712569305419189,coexistence,coexistence,9.474158824830286e-11,1.2992911566013652,0.06778652074825113,2.291937321146181,0.823250292001825,stable,3.2401462571813164,0,False,0,False,0.33085940075511844,False
94,0.025373646009104463,0.00642534827996264,0.0005987412848627322,0.011117842996611033,0.013688567878734473,0.12465769017934565,0.7506711610635091,0.04014755200505342,10.7515302708054,0.8260097708421721,0.48662717932771904,0.09585553467698883,55.74423829346121,1.680444616663479,1.5015025953832932,parasitoid_free,parasitoid_free,3.3306690738754696e-16,0.9181091496734965,2.4715061318096225e-35,1.6278791971892312,0.6291966562368927,stable,0.49057809390926643,1,False,0,False,0.33154423119473575,False
95,0.028446907938399702,0.0016184501576278637,0.0040807377731388985,0.025259951420274547,0.018330271406602965,0.13936946177026932,0.4733009269569759,0.06823606149558638,8.029007858178279,0.758137487468064,0.6585671207191022,0.014845978549224856,62.82121784599204,2.177028796971044,0.68015450197086,trivial,trivial,1.4283425491862545e-50,5.681321639958657e-51,1.1794591011660607e-218,2.177028796971044,0.34404325355191445,stable,0.009055696750421616,1,False,0,False,7.75124225375672e-49,False
96,0.03978449280177179,0.00475761521577729,0.002000250006941092,0.0267816822603062,0.009283673006230838,0.1682353816003344,0.4363526395097142,0.050456114721402115,9.978897036525865,0.5081674321570582,0.5359417264172942,0.08823547606922842,57.73662060183029,1.8675641707025066,1.6925802945480712,trivial,trivial,4.440892098500626e-16,3.669277090502505e-52,1.5330409765991703e-164,1.867564170702507,0.33559965638863,stable,0.029103542209439018,1,False,0,False,7.094174400824664e-50,False
97,0.018884991680724238,0.0025650717391162664,0.0018463630639134058,0.00408798832116003,0.01734518309030429,0.052363640220365604,0.4154221307256583,0.062623017928759,11.390280011278065,0.8652559660067135,0.4892057139607269,0.04880985730060732,51.605637509757585,2.0176563007985653,0.8260618889256051,parasitoid_free,parasitoid_free,2.220446049250313e-16,3.5969561699943493,2.001303757051181e-93,1.948132170824927,0.33386448461689183,stable,0.1419973904829317,1,False,0,True,0.7184109972259465,True
98,0.029401609325964216,0.007168897294419282,0.0064581148117502755,0.01428179319166208,0.032991353988370435,0.22083261429077666,0.9069041482578887,0.02134472647030942,12.837596690364428,0.8514689904062666,0.6162902234536467,0.05277633578229872,63.45349360902676,2.272335380409358,0.6083588425405342,coexistence,coexistence,0.0001620919094543427,0.36665907766939465,6.057677720834299e-05,2.2590644184021196,1.1742887161575708,fold,1.1768867275787698,0,False,0,False,0.11099655808134531,False
99,0.02521622874003984,0.006711193433936636,0.0061395962257944515,0.017801714109131977,0.03058267901668653,0.18792782010672915,0.4177541278738802,0.05354231744681075,8.212191708641368,0.7471484314349588,0.6656954798029664,0.033664392798905055,52.80541004230976,1.5080732885280503,0.7918185922749081,trivial,trivial,1.7828356529393452e-11,2.127023452608485e-11,3.286885097333948e-150,1.5080732885272936,0.8115785335444903,stable,0.0393898557046859,1,False,0,False,3.269813149087427e-11,False
100,0.0352696022403133,0.008057908363976676,0.009822953296990008,0.02709483037501723,0.03109326514688952,0.05971998903216939,0.8190992692234793,0.07973631986916153,10.898495961542608,0.7301265193804743,0.5004190223969657,0.06340817853628791,62.24847417525315,1.5005290756127132,1.5669152675667748,trivial,trivial,2.220446049250313e-16,2.0608191201598522e-44,4.728333391994809e-261,1.5005290756127134,0.39686550063998927,stable,0.003497266658527343,1,False,0,False,1.6708630915851144e-42,False
101,0.009152268938247474,0.009461372477986714,0.00023823490252710585,0.018562442792838432,0.0156442152396244,0.08293666491482315,0.6473426348420306,0.07131629125238305,11.016331137273587,0.6498915895425718,0.3917124682115449,0.03328097046180059,63.85287888797951,1.6550131662236842,1.0843235628521835,trivial,trivial,6.661338147750939e-16,1.2490313426123487e-24,1.021427735470369e-254,1.6550131662236849,0.6091182461943467,stable,0.004123810639941748,1,False,0,False,8.233805288871403e-24,False
102,0.026477512056356543,0.00519214156009992,0.00045132609860356785,0.02804673066461468,0.03263412198093807,0.19737694482261797,0.8515464076203668,0.07716542958094308,13.45135613270703,0.8556888685213009,0.3761226366939856,0.017938995440496354,64.51334584766082,1.7239629189505248,1.0595551928572031,trivial,trivial,4.440892098500626e-16,2.857097178040314e-32,4.223825905603106e-274,1.7239629189505252,0.5163733633549252,stable,0.002590149017280368,1,False,0,False,4.035045146616184e-31,False
103,0.02110272618590729,0.0051014110839553515,0.0003185418609687731,0.025452814158114154,0.006369022939169666,0.17940425345606986,0.8661985371113964,0.022952286797305523,12.419178050067925,0.6614440609390295,0.4829157838874526,0.02682950203298516,54.528669009238925,1.7541861142413646,1.0702663838081756,trivial,trivial,6.661338147750939e-16,3.9473223096002065e-19,1.7990066915975085e-91,1.754186114241364,0.6872259538098835,stable,0.13814234350710258,1,False,0,False,1.187073331979705e-18,False
104,0.008660928283443003,0.007922863533665394,0.00718981164628162,0.019610776606902993,0.01985216734434168,0.20358629016311025,0.49176180576314155,0.037086185726049575,10.035511814440916,0.5300312182134197,0.6259901156231391,0.08361414835422856,50.24568819111434,2.253482312422946,1.8999324609894133,trivial,trivial,9.137135849234955e-19,6.831105159687802e-19,7.861905786825472e-110,2.253482312422946,0.6883724259521702,stable,0.09711673007274962,1,False,0,False,1.8252414396604965e-18,False
105,0.011215904670195542,0.007284717982183647,0.0035886229355785206,0.02116887105274684,0.03219372697584534,0.23408663539171676,0.9284002397075383,0.049712156851348166,12.166419738865876,0.5916550334301247,0.5515445099280996,0.08949882398359187,52.142016305052216,1.963614963577041,0.5462792848748913,trivial,trivial,4.010389263652469e-11,4.912203450998526e-11,4.304571722743552e-147,1.9636149635726552,0.8166197920776533,stable,0.04129041793523269,1,False,0,False,5.319214247373393e-11,False
106,0.013302829325389329,0.009906502272850958,0.009286819082561388,0.007987260960579848,0.03966708268519879,0.22359815392151344,0.7220113531916253,0.043982497681681595,8.75180085109516,0.8065138740632878,0.6832723855797935,0.046394779102000336,49.508794798429335,2.1527795311912192,1.8087078450292435,parasitoid_free,parasitoid_free,8.881784197001252e-16,1.5464486576615497,1.0405966919323478e-51,2.1085721904435664,0.5900273735603011,stable,0.34827954115107346,1,False,0,False,0.4472223244698542,False
107,0.013134131871455693,0.005384357883084198,0.0025193350790783066,0.020751354364995006,0.021332315614899445,0.18694969816679718,0.4652748158051313,0.029117309981007658,15.583142494285955,0.6161834097806371,0.5230326184230639,0.07991880864642775,62.707415899881106,1.7848059849365276,0.5899836625106002,trivial,trivial,6.661338147750939e-16,1.292255361102403e-16,1.9302178741584472e-115,1.7848059849365283,0.7241724471833881,stable,0.08424865159836535,1,False,0,False,2.710763566014029e-16,False
108,0.027201039152238187,0.00145568914406254,0.007902360158501575,0.0170399543035074,0.04828893941774365,0.24497103637515344,0.9634912416890983,0.044104905815821785,10.96220364264595,0.611173982901418,0.5533930128376143,0.07719047017402432,48.16832663573031,2.135120124101218,1.1872633564930428,parasitoid_free,parasitoid_free,3.485134369260142e-05,0.14025340418660495,1.2065092386249243e-89,2.125840851557897,0.942738571457379,fold,0.13170291584696822,1,False,0,False,0.05643562661427187,False
109,0.0083179644664647,0.004197388503625161,0.008902313272707728,0.026166591432959397,0.02010787975092184,0.1819956227195843,0.6148156267600359,0.07429937336016702,9.397955926928766,0.5430031352253323,0.6083286702269959,0.010569143500747055,45.87592725230033,1.5129981247989128,1.2433418012389796,trivial,trivial,4.440892098500626e-16,4.5884815622400886e-26,2.248633110970585e-182,1.5129981247989124,0.5904931861153311,stable,0.020129022544681855,1,False,0,False,4.401450580463632e-25,False
110,0.016494491958743106,0.00022998713394188652,0.007527194555917068,0.014219045307579357,0.011722091363265711,0.2350256561103104,0.7796863407293926,0.033272742450875754,13.856177954280493,0.6973667662742402,0.6111399852192707,0.03529811970477397,53.16806143472679,2.3810048408246467,1.4875888385978324,coexistence,coexistence,2.377865447425796e-08,0.9275659449469036,0.04533427249308503,2.3600734937106775,0.8628313762649154,stable,1.4532605100880576,0,False,0,False,0.2501504580667523,False
111,0.009818019013319898,0.007430288229351603,0.0077100322854181435,0.029732828491319193,0.04863372453824397,0.21493469194275622,0.7348496480057755,0.061918190098479875,9.661789185578261,0.6281758785965309,0.3424079156269966,0.029439236077697994,45.44970935931307,2.1941724714120716,1.101380275675103,trivial,trivial,4.440892098500626e-16,4.583697238862523e-25,2.538120320829027e-181,2.194172471412071,0.6025263819529214,stable,0.020529010447901733,1,False,0,False,2.554969417291445e-24,False
112,0.036544763831562896,0.0007387153596984048,0.003222152409448154,0.02262909456020942,0.026149348632268466,0.2422046502943867,0.5424972471910519,0.05246197376382107,8.859033336706156,0.5316883161157481,0.40486759889925855,0.03127879929556273,51.244474536676684,2.2988650479006947,1.9628026648101886,trivial,trivial,4.440892098500626e-16,4.6105576237923665e-32,1.4938256589348766e-166,2.298865047900695,0.5183088530206588,stable,0.02752717876867239,1,False,0,False,6.257562177299693e-31,False
113,0.02252961624219423,0.008927765330254949,0.004961076849528602,0.01325120806010726,0.04105358160071375,0.12990365020411332,0.573403853371411,0.07639151237720893,7.163563535948682,0.7960089181034535,0.46745301919849624,0.0785542932739108,63.60777393268049,2.0869931054955932,1.4627893059785226,trivial,trivial,4.440892098500626e-16,2.0755936573383298e-20,5.1722047114575664e-260,2.0869931054955937,0.6665604663305074,stable,0.0036262713773669098,1,False,0,False,7.011648189864622e-20,False
114,0.024437035656995742,0.009052255244983085,0.0037498286997850196,0.02733663075011488,0.013463095579482567,0.1437536866824709,0.5855195762032761,0.06057447712279243,10.629984280786783,0.7693818295603883,0.4100927523814738,0.02005040568890089,51.92709066321382,1.6599803702682419,1.703817154513487,trivial,trivial,4.440892098500626e-16,2.9729197546732854e-19,9.518850252984943e-187,1.6599803702682423,0.6842385043127304,stable,0.017653375343813848,1,False,0,False,9.696385827066045e-19,False
115,0.02462111291208204,0.00545058824505534,0.006108630523788212,0.016898992695169392,0.00541157269080714,0.10933517959334377,0.6676675730404751,0.07033495244592576,8.951080468662706,0.8715725270490977,0.44067408362818267,0.05883819688835866,46.18714509107553,1.80527557246056,0.7588968333969108,parasitoid_free,parasitoid_free,5.588000014763635e-16,0.6997510519984472,2.1445867752848784e-119,1.7772729341868585,0.7218078058932438,stable,0.07855943910567109,1,False,0,False,0.2656968198634025,False
116,0.007319093192276117,0.00091560613490556,0.0005022748311269844,0.02365121048210239,0.021612761625046318,0.05522780910724911,0.4873462020910985,0.0492495048222977,13.616040805167106,0.7275787588301232,0.4820356138996276,0.04787566188789566,63.27083737297461,2.32485786691607,1.231001170396386,trivial,trivial,4.440892098500626e-16,1.2704860103163413e-23,1.338295034142796e-179,2.3248578669160698,0.6216738572220715,stable,0.021369413023497937,1,False,0,False,4.81067180739704e-23,False
117,0.007808441649771982,0.002421670883075462,0.005920120596318754,0.025196419258603758,0.02109787299488267,0.1986476725268575,0.5718466037527229,0.06853684066807127,12.379265268222994,0.8775153493714198,0.3071598938921046,0.058374864675360634,64.28486732200197,1.6399632519990364,1.3989585276564496,trivial,trivial,6.661338147750939e-16,4.040276106829994e-28,1.3542849688018216e-259,1.6399632519990357,0.5646258404577922,stable,0.0037489914979966076,1,False,0,False,3.657255924009261e-27,False
118,0.018228214578943767,0.007361362832788499,0.008867786071479351,0.005841230828510714,0.02518888488561836,0.10652545779598566,0.9571756337794713,0.0601692256658206,14.041858918857574,0.574118421220971,0.4466578127891167,0.01134931678434334,50.67668188689314,2.207695817004947,0.9790513192433469,coexistence,coexistence,1.727919861985501e-14,2.08422485552497,0.05986465271490264,2.1944480494248073,0.7469095222507277,stable,1.3929873874146022,0,False,0,True,0.5303225045032554,True
119,0.0186528359086038,0.009789868251483164,0.006331098584573845,0.02484382172353709,0.04617644925090737,0.08429685808511857,0.50661873700504,0.020697756968441443,15.801588495458386,0.8792596295237567,0.3308329403428312,0.09481134567217804,55.59433380283949,2.4932725182200395,0.9692823888026103,parasitoid_free,parasitoid_free,0.00012931972750100844,0.13132919456167758,1.8966246743127314e-93,2.484803569263106,0.9544795469466731,fold,0.13003297149121368,1,False,0,False,0.03591192066546785,False
120,0.030310948632771065,0.0005203551361014582,0.009032788632375896,0.013188099878741033,0.013954952214559509,0.07707696982371219,0.5380277434087766,0.055988734208456056,12.899701567311386,0.6521395531951484,0.5023925303587797,0.03793948443619324,63.66980217024192,1.7984306640704202,1.341828523233823,parasitoid_free,parasitoid_free,1.184443761098939e-05,3.8273366703855044e-05,6.164061728339406e-190,1.7984294030840269,0.9301976478682034,fold,0.014219156959221825,1,False,0,False,2.2983543952693936e-05,False
121,0.015978122511910234,0.00560440000135043,0.009436416196766145,0.026041534116664985,0.04202420253732625,0.05394471076878696,0.43076893041775954,0.032508820030211674,8.912209187061041,0.6471598978656911,0.3637244865779764,0.09339955372421999,58.71420153437366,2.0089834606120034,1.5603071716927275,trivial,trivial,4.440892098500626e-16,1.1453489463307664e-48,2.37411147274628e-137,2.008983460612004,0.36161867342787685,stable,0.05392894062431048,1,False,0,False,1.2943079088628105e-46,False
122,0.03458282621174973,0.006824967157940171,0.005821532768679408,0.011448229948722351,0.02709812118356624,0.09120128222269323,0.5210695002468906,0.06395344863026059,12.718121233126382,0.8682161828799704,0.5344255848290063,0.011987054809490291,45.06028267456084,1.634564984157649,0.7425147371598317,parasitoid_free,parasitoid_free,4.440892098500626e-16,2.718245335506564,7.004071713762828e-26,1.6215488823151447,0.61078521792493,stable,0.6107852179249299,1,False,0,True,0.6669621248285222,True
123,0.01983486545289908,0.0057281344184373,0.008397247445086527,0.003232934738109669,0.03929084792503736,0.06360083674579364,0.7765673385752327,0.03863157619390491,12.319500486271252,0.6082077898319024,0.41872621249258746,0.026171134537144015,61.40917331038139,2.4368819753098245,1.0959336827788622,parasitoid_free,parasitoid_free,8.881784197001252e-16,1.7839411241629823,3.1759175961443208e-28,2.4086137206170397,0.6085449247593283,stable,0.5830090345317588,1,False,0,False,0.4458339700291127,False
124,0.03077965077716397,0.005555390814324311,0.002602963592841337,0.006812035189696496,0.047764956084329326,0.05864690132807533,0.6900614593429173,0.05552917316418528,6.635902778953406,0.7142542828246847,0.44680814130959745,0.07775298220929683,59.80786011674043,2.2439367654028612,1.3826601841614088,parasitoid_free,parasitoid_free,2.871184479888187e-05,0.00010612443299848234,8.316685278997895e-188,2.243928059515606,0.9388134132995127,fold,0.016135927051911303,1,False,0,False,6.011266855513642e-05,False
125,0.00881726807760707,0.0017275053193461073,0.007971103522252837,0.005364002245761605,0.009044034574793271,0.15423326748493876,0.43833403216437783,0.06228081833381756,6.290096554868728,0.6667681384120816,0.5155213000923183,0.022649756245137327,60.10395630960775,2.288088726667634,0.5166442561878886,trivial,trivial,3.396953896409737e-08,5.946295197518513e-08,8.812999338594588e-205,2.288088725109977,0.8721603961367551,stable,0.01220511442579023,1,False,0,False,4.793292913755794e-08,False
126,0.011702413629970296,0.00628878912373405,0.009458570193541899,0.02961149735823376,0.017242721182136437,0.18474003430291297,0.7869271871329513,0.04216079200154304,15.06824090175733,0.5725039245873937,0.39393963550372546,0.048396510394300804,58.80886954648831,2.263946255094865,1.933670824599445,trivial,trivial,2.223067679866524e-42,9.691136169215853e-43,5.544955326692954e-159,2.263946255094865,0.41096513487687686,stable,0.03300863442450093,1,False,0,False,4.1697806348002104e-41,False
127,0.0317326701127389,0.00693338688075787,0.0012242761515111765,0.016108939108735537,0.040154678694542416,0.19316296783389808,0.5175637683357427,0.07767753081441567,11.459021581818535,0.6290090095813747,0.3388122222159312,0.06385852848322028,47.42801991055639,2.022783062218323,0.8002078976558887,parasitoid_free,parasitoid_free,1.4123548802008656e-13,0.5834749938904034,1.9394608541709539e-146,1.995425329698512,0.7728933843168412,stable,0.04303722557856087,1,False,0,False,0.2132384133508657,False
128,0.031985531849743114,0.008206087682505591,0.009102746407393877,0.01068115758800273,0.014850316241046532,0.09223978395048904,0.836564861945752,0.02475507115203752,8.441694237211262,0.7880228665593418,0.6763234155373111,0.0539133574598011,49.96941513538348,1.8349613204135156,1.1626833115587145,coexistence,coexistence,3.5493017582621324e-08,0.6492278280162971,0.01338724424063253,1.8091508959598634,0.8654151451725207,stable,1.1186835848243282,0,False,0,False,0.26275097625028443,False
129,0.03163083095813028,0.004359964975784697,0.004751641225293615,0.02871846782917714,0.025314355590586347,0.1102978723386895,0.5159948278160935,0.0513535435807298,13.774583589957416,0.7545089764299753,0.44260671982520733,0.07199396946445623,55.92497451429272,2.280572476693487,1.3231525216229256,trivial,trivial,4.440892098500626e-16,5.922062844700619e-22,3.0485427976641288e-170,2.2805724766934867,0.6446201727445402,stable,0.025046547638463115,1,False,0,False,1.8337512738754058e-21,False
130,0.03960962858189975,0.0022101457835905307,0.005215239686960601,0.012178085841692301,0.013030492241052408,0.11178477710910302,0.40384761041804496,0.04445172162899796,8.490508360574765,0.7016845249139063,0.47571162971308156,0.03563201685113781,53.853409308407265,2.269496112851249,1.7929081485348295,parasitoid_free,parasitoid_free,0.0006057808069997033,0.045330977686793054,1.1476652805896333e-132,2.2680061637275744,0.9783940151013298,fold,0.049198849931307624,1,False,0,False,0.018587210469184313,False
131,0.016796633909237038,0.008794519035139706,0.00523795816295834,0.00516072824466398,0.010090189671629564,0.13359472932046185,0.8741389986599372,0.028717267244359614,11.806476361380167,0.8702095431733641,0.46222405470407707,0.02826433120928156,60.82665036673241,2.4025051374850888,1.277994491949695,coexistence,coexistence,1.4183287211562968e-08,1.1556921390532642,0.20596381955848478,2.3819030654409885,0.8549896473934803,stable,4.390982215033585,0,False,0,False,0.3047029377073148,False
132,0.01850158393679518,0.005949468929276897,0.0019234387651875138,0.00447778997366922,0.047459368935946954,0.1944834631234552,0.5099501556557363,0.053087298791521575,12.167544624397962,0.7043100996461767,0.5463646099349825,0.05691916179564797,56.808165635137904,2.4761491065213668,0.9337662708646505,parasitoid_free,parasitoid_free,4.440892098500626e-16,2.7003791273019995,5.310150705097406e-33,2.3992076990494335,0.5292002785858197,stable,0.5292002785858182,1,False,0,True,0.5545762672255756,True
133,0.019239932677807152,0.008590911574561544,0.004925191067167194,0.012572746180305579,0.03719868763960439,0.07973683943313323,0.5014660301416016,0.06318539676559926,12.253199083157021,0.64402781408944,0.6337663059699586,0.06469602123093093,61.73423654625064,2.0772510708678524,1.6586739165814306,parasitoid_free,parasitoid_free,0.0007267050173332495,0.023435057129728598,1.7761065422921782e-193,2.075972899583291,0.9825440652457993,fold,0.013100492620016975,1,False,0,False,0.009697991365100354,False
