sample_id,beta,h,a_B,mu_S,mu_I,delta,eta,mu_F,R_B,sigma_A,sigma_F,phi,T,K0,B_index,equilibrium_class,trajectory_class,tail_sd,A_star,F_star,K_star,rho_star,bifurcation_type,R_P,regime_shift,canopy_collapse,max_consecutive_K_below,damage_threshold_exceeded,mean_D_longrun,functional_tipping
134,0.019638046867893166,0.0030333107467512567,0.009551044093383483,0.015518739306230479,0.023791515658103498,0.206519359488314,0.8135833910245052,0.025130911670700584,10.35429343550341,0.8745847456524114,0.45072668447690667,0.08173673770099718,63.02443222697056,2.0704819664363416,1.7637783734333636,trivial,trivial,1.3764967472297605e-07,2.700795859322559e-07,8.721027792710868e-108,2.070481947093708,0.8858696079660986,stable,0.09248067431811446,1,False,0,False,1.709651335567027e-07,False
135,0.005718932672317099,0.0033565893500439106,0.0028825865312317707,0.003314546683305822,0.029624104370609833,0.2070064446985984,0.7832357005373207,0.026631247709572092,14.119119841606743,0.6404888743096162,0.33314679629178184,0.07907676414702232,54.67610830590286,2.3691001487848373,0.8343717521173295,parasitoid_free,parasitoid_free,8.881784197001252e-16,3.432059404988385,1.4969288032573842e-33,2.2503164834423908,0.52029052745169,stable,0.5202905274516905,1,False,0,True,0.6504987136760415,True
136,0.015264124184514307,0.0024497249554202446,0.007388957392361774,0.006165059346847471,0.04396785227168531,0.146671450861853,0.5986057576598625,0.05512628931878265,7.352128084700165,0.8009335190340062,0.569231786041606,0.07295945486140505,61.628069783237926,1.711800110085055,1.6319061461599476,parasitoid_free,parasitoid_free,1.0404238331135187e-07,0.23412991415372866,3.350928784623951e-167,1.6971155087556864,0.883790565799542,stable,0.027267206275502706,1,False,0,False,0.11808567047722869,False
137,0.008218947041919746,0.0017007988744745513,0.0017667150884503686,0.027876498432864296,0.04154711857575308,0.07589218292093035,0.6649802120122059,0.05010672032296429,9.157591152578142,0.7400450247293425,0.3287090825065968,0.06100123896542852,47.94168970872514,1.8544448781621752,1.66928906552741,trivial,trivial,6.661338147750939e-16,8.878001240398251e-20,1.6333656493719459e-164,1.8544448781621758,0.6761566207821488,stable,0.029754258842514036,1,False,0,False,2.942181130805436e-19,False
138,0.017746529327905724,0.001102697804931868,0.0027442744482082133,0.007700898321860484,0.012528831609527748,0.2198005621598429,0.47879675736754895,0.020331423059721094,9.827916109301274,0.8889137483401931,0.5469851085316721,0.017453598686668306,54.088047233370574,1.6883621462409277,1.7581138672764445,parasitoid_free,parasitoid_free,2.9212583522295977e-10,1.5810672449630672,6.055975921195092e-11,1.6737189535537074,0.8359452048022913,stable,0.8359452051581564,1,False,0,False,0.4990859543083127,False
139,0.027703045464134626,0.00794747223972174,0.003717516597793642,0.020176340122762704,0.007548871627395501,0.21414263885082935,0.6845073749785504,0.05109895616183581,13.925966493783267,0.8973663909837453,0.6183872123004847,0.030410806568505706,45.269287260921644,1.8877174557770495,0.864418447792874,coexistence,coexistence,9.839310814573757e-12,1.1594965253401353,0.10610445943213685,1.868703922390717,0.8027070384752899,stable,2.2088741480598726,0,False,0,False,0.3328850519872726,False
140,0.03995111822600552,0.009340783033881821,0.0021487381888535776,0.018998999357820172,0.04026002375246819,0.09981845893448077,0.41055788333214727,0.029521930073124696,10.112026788922009,0.826998187075303,0.4007361134673585,0.09924145391618555,53.08778108546266,1.8441856680480746,1.8597909746064225,parasitoid_free,parasitoid_free,0.00014420536256254686,0.07571920634618975,2.3862910152462878e-104,1.8381275476730015,0.9605746609384775,fold,0.1005702716088605,1,False,0,False,0.03319872305899586,False
141,0.03699677686904834,0.00664477362098043,0.001212365727256524,0.01988427283950945,0.012904892314077578,0.09729796372365708,0.7851677450189922,0.05693122420808548,8.249922224355117,0.7954988908723162,0.6973422248005845,0.043391141961751784,50.916685672533895,2.497530880375259,0.7088233421485292,trivial,trivial,4.059449393062538e-09,6.2223811126626695e-09,4.6222366763438956e-147,2.4975308801055354,0.8539894803874888,stable,0.03841803634989177,1,False,0,False,4.341595713057883e-09,False
142,0.037728332562493305,0.0040243280020665975,0.006503640579662132,0.02883603394142235,0.04672574728835154,0.1369606640059402,0.6202393238078668,0.025959803911162562,9.174768461151983,0.513692849906205,0.30914201612182,0.0120141718852857,57.02295886956138,2.096143540224514,1.7793998321485893,trivial,trivial,1.638510739458893e-60,5.989515974309482e-61,3.085138827042891e-124,2.096143540224514,0.27748299437989243,stable,0.07035092555247661,1,False,0,False,3.1199514374233312e-58,False
143,0.028028462535511826,0.009189113021707822,0.0030954243970911983,0.006134418312363545,0.011301347574418103,0.0631339523140443,0.6418316453760002,0.05451130187757412,12.617904974289045,0.5523092628719044,0.4282697086166974,0.07135363359709768,64.14712491273349,1.7662480567758805,1.690933230396429,parasitoid_free,parasitoid_free,8.625689871272353e-13,0.48268603783997205,1.5096839043442128e-111,1.740448126287507,0.7868868493067732,stable,0.09089201426543912,1,False,0,False,0.20622538987089115,False
144,0.029564139680175825,0.009523772400760076,0.009933289640124528,0.027586900775288328,0.04752937609556315,0.18422524511698707,0.9176170746680506,0.05379605127819269,14.200788822419089,0.6883722387021798,0.5244541413811438,0.04201754538296141,46.85935500757981,1.756307121825062,1.7296226627004891,parasitoid_free,parasitoid_free,0.00029290754051765604,0.0023696207922957913,4.135066049256119e-136,1.756227253854506,0.9705943541741991,fold,0.04216159482438785,1,False,0,False,0.0011701772096720906,False
145,0.014194952686875328,0.0019520782183354336,0.0010308589838965425,0.018748771157474645,0.022638599755844944,0.19377688366961976,0.7268085060588226,0.07317390473806194,9.068485119259789,0.8119536112468702,0.664218334322618,0.015323981687947895,47.636696195808895,1.5619581472721022,0.949104011826164,parasitoid_free,parasitoid_free,1.0569056685866264e-08,0.2466188778877411,1.0067223902720061e-159,1.5589873082513461,0.8639031248812028,stable,0.032032053247636645,1,False,0,False,0.12423714528792935,False
146,0.0345353645945244,7.694941645001964e-05,0.0013949601272841422,0.0229001773738272,0.03984418350196872,0.14197310120715234,0.5539623740334297,0.033528054049727765,15.660431204206327,0.5043217892709867,0.32565958546720114,0.02202719098708341,50.53961066676685,1.575623463205789,1.113254478404881,trivial,trivial,2.1828919211310162e-07,4.571629420292422e-07,2.284455988064047e-127,1.5756234540290905,0.8930080387844002,stable,0.05982106291645092,1,False,0,False,3.830201823944861e-07,False
147,0.02972254637005729,0.004539875568666869,3.0727989022848623e-05,0.02659833235107344,0.03237414761971157,0.19912326043165413,0.6745322209788887,0.04269591979425719,10.528177228850884,0.5504152212572588,0.6921977233674317,0.0904259825178008,47.88163146976304,1.6317848341440215,1.013828893958379,trivial,trivial,2.220446049250313e-16,1.0954032398283045e-23,5.848036421143679e-112,1.6317848341440213,0.6222584148893651,stable,0.08961487723760296,1,False,0,False,6.943711360991224e-23,False
148,0.03345336063837216,0.0025342314277791178,0.005377331912507853,0.0193421303399499,0.03156758544704984,0.07083531189914531,0.6339286805856571,0.07578404015797517,15.308909660887105,0.7247196819580651,0.5178670701613965,0.06437914977173183,58.06308401298236,1.594054268056306,1.8235375213974323,parasitoid_free,parasitoid_free,1.1283533279924734e-05,0.12511792062273333,2.872546051980407e-191,1.588275617600615,0.9308162655489103,fold,0.014364493804085743,1,False,0,False,0.05641533093957962,False
149,0.010258517398903072,0.0018380274010457512,0.00844707633444475,0.005868098300616553,0.010589342405875515,0.15599470517084324,0.8391104149151986,0.07763974852740574,15.701675109404132,0.8326078082549451,0.32045613300103376,0.08339766173126388,57.9775742545997,1.5792432557898655,0.69334626414312,parasitoid_free,parasitoid_free,8.881784197001252e-16,2.856596775058643,1.5593436582874152e-107,1.4960346837670928,0.33272402018753544,stable,0.10421434945842704,1,False,0,True,0.6490315858923877,True
150,0.028997518105977622,0.003227094945106154,0.0008321064988374357,0.0036925134268615965,0.006733885485960664,0.19573549063361073,0.535455567599721,0.06876920949514138,15.198400732852889,0.7520029029675159,0.6239109475502091,0.08627204904574115,45.91600697542147,1.5946833513930003,1.918988471326735,coexistence,coexistence,9.262214823830476e-16,1.987901063870152,0.2504111279685381,1.5169955825974584,0.6750790936890859,stable,3.505964615048323,0,False,0,True,0.5789059478583682,True
151,0.017165462576260233,0.00524679522928155,0.0063911710607391595,0.017576585325187393,0.009830099300899328,0.22821677981949767,0.9261523313354899,0.04133325511230478,8.813462078426197,0.6551698012221616,0.43058004793995885,0.05445452550989915,48.31678188746579,2.1306587810686186,0.5528688148928721,parasitoid_free,parasitoid_free,9.85868208283296e-07,2.3065066535917204e-06,4.4758736712921586e-129,2.1306586546863584,0.9040948866245689,fold,0.05844250074237903,1,False,0,False,1.5038692014852833e-06,False
152,0.007016544060267447,0.00781721692762674,0.009721369418534314,0.008927649228193158,0.01198241665522989,0.08623724053858871,0.7667068395433865,0.023425307947346936,7.0762990857365935,0.5281079928699343,0.4596854099668293,0.05784999051091114,49.32298915756173,2.039924751628859,1.551150872815573,trivial,trivial,5.339078483050102e-09,8.339003715938181e-09,3.733429208074652e-91,2.039924751039558,0.8567196134605166,stable,0.14476853466264916,1,False,0,False,8.591376231500945e-09,False
153,0.012025262514926343,0.007479445102476466,0.0059501052309619195,0.02046289514818917,0.007053794568657181,0.1081270532695888,0.7665064293002697,0.06662934291940918,10.579832738239524,0.733179358180457,0.5219266791130146,0.023810015771355837,61.945371573632826,2.198878954677621,1.5985946843823586,trivial,trivial,4.440892098500626e-16,1.8660968036345648e-25,2.564847418132119e-221,2.1988789546776206,0.5974597623572073,stable,0.008416110267414649,1,False,0,False,1.0080472630960289e-24,False
154,0.006837575043479694,0.0029332913731395594,0.003238686780945065,0.003045669978971405,0.04183603526951584,0.22611697435810346,0.4976773402554487,0.02750083734977838,6.2551263861358,0.8810484255719864,0.32323025372989916,0.0662852545764728,53.77347339074982,1.9287489941201374,1.3622361478565985,parasitoid_free,parasitoid_free,4.440892098500626e-16,1.1027156989405467,2.2048763300192936e-106,1.8767423912405834,0.6251871476091097,stable,0.10624566381675231,1,False,0,False,0.4123707468429655,False
155,0.019400225533106212,0.006558425439834134,0.00867712899860063,0.0039247966985050935,0.04676127868642732,0.06484534506824169,0.6586647560285999,0.07182388006354146,15.404919611497832,0.893827738338064,0.42244070353583524,0.057281491121033194,60.698923250745295,1.8268233025946534,1.4564602771016102,parasitoid_free,parasitoid_free,1.7763568394002505e-15,3.9245147535245497,2.6676639173130656e-82,1.754117499994586,0.30997899402469636,stable,0.18133178243533787,1,False,0,True,0.7090017381774057,True
156,0.038494215434277036,0.007677391193937162,0.003155968422554238,0.028464388513794396,0.044607769089409485,0.08555425515259296,0.7123723527363981,0.041485117373814495,14.438146975451545,0.7910815515589301,0.3401054966609624,0.07538268826119716,63.41180490129814,2.032026738601977,0.9069359942018128,trivial,trivial,4.440892098500626e-16,5.077976320556492e-33,2.179359594347729e-171,2.0320267386019775,0.5082216532566817,stable,0.024498446028103884,1,False,0,False,6.678716026684198e-32,False
157,0.03930682442833393,0.0008304921070397413,0.00037499908544084824,0.025710009216920213,0.007396442831288682,0.2357650335931935,0.9421693152990591,0.043038006397111514,15.900515408198443,0.583316584260001,0.40709557230257504,0.07337768577061266,64.90128014933016,1.860926777100457,1.7207446599718617,trivial,trivial,6.661338147750939e-16,6.319639836868254e-37,2.5958706167826876e-170,1.8609267771004563,0.47515568338933156,stable,0.024923877912720202,1,False,0,False,1.4133153424946682e-35,False
158,0.03291672489907313,2.571107586630644e-05,0.005648588748721058,0.01633827786752325,0.03660440482316352,0.17798375030311392,0.8052394732550704,0.07277488122237011,12.478884221121339,0.5054339232577765,0.5776060868796115,0.08594439774709071,60.490415813887296,1.6964170003933057,1.9554547497189916,trivial,trivial,4.440892098500626e-16,1.9232596696652142e-20,5.200106923929998e-226,1.6964170003933061,0.6672173848739207,stable,0.007076004647598399,1,False,0,False,7.688314906913579e-20,False
159,0.011285577152971307,0.008674729458592503,0.0022445197531974106,0.0224667227133816,0.049141862028387336,0.17688951385702395,0.6947972617106866,0.0254750342106641,14.314780683292732,0.8933036131500556,0.4245399058386125,0.025930383847477305,60.18048469390192,1.9818292846881134,1.3864633831010724,parasitoid_free,parasitoid_free,0.00023282451537845662,0.0016092148486025434,8.758714280948965e-109,1.9817984055519786,0.9662536544340253,fold,0.0916435048044782,1,False,0,False,0.0006590752511846481,False
160,0.012433010151204339,0.001603373281573661,0.006580839880133986,0.013769168554574385,0.019216536151582756,0.14999341974716932,0.9044657864924968,0.05991717318675979,9.308256336629011,0.6355127943731297,0.5890279358129915,0.045395923644895544,55.802395388820656,2.4299797768553466,1.5134466161476343,trivial,trivial,2.8392744210424425e-09,4.244766424721011e-09,7.898429601999946e-178,2.429979776655269,0.8502738625107962,stable,0.020799976158069913,1,False,0,False,3.224508424433877e-09,False
161,0.009466524615854566,0.003518535431018236,0.005308971633023022,0.010374536531656518,0.038255992588881994,0.06915658568490479,0.8439160246207768,0.046689051892578326,11.946736279583698,0.8548314317797625,0.6424713848077164,0.012870222677389064,61.19944748969957,1.703557638943987,1.1986834961360355,parasitoid_free,parasitoid_free,3.3306690738754696e-16,0.9434251172711465,2.031703786564194e-108,1.696519330751453,0.6548398497756168,stable,0.10095006746180732,1,False,0,False,0.3216800193089349,False
162,0.010771703963130479,0.006735475156701523,0.003632909394051211,0.025503484137352015,0.03574553607407946,0.11588477736717055,0.5777212048577891,0.05617399337137269,11.202430025856906,0.6145748317699447,0.35946853075626933,0.09093184101971094,45.19466116758575,2.4585360360531014,1.0045154068342639,trivial,trivial,4.499470179649664e-09,6.916222080508659e-09,1.342967947329691e-165,2.458536035435148,0.8544006281284999,stable,0.028385034231006398,1,False,0,False,4.8116891546352105e-09,False
163,0.022402980928492324,0.0038420895360347226,0.008611625543434507,0.023442528114989883,0.0408805627234956,0.18323067210154503,0.8787288687064544,0.05918733639157096,7.836163560500168,0.8220508096953894,0.5935452298959619,0.06230501225422247,57.242022984053385,2.311297130938873,1.6031000313059973,trivial,trivial,5.977057949332319e-33,3.0128502382644612e-33,1.8701844182829231e-181,2.311297130938873,0.5048658147957206,stable,0.0200476231088893,1,False,0,False,4.2738970933585404e-32,False
164,0.03397642457108785,0.0018180953126817462,0.009644634691907407,0.02388037836118863,0.00791988175230224,0.19044671977573008,0.8889764219686196,0.03126157400695045,14.62617432701306,0.5981862402752856,0.4032315089148939,0.04915062809472314,53.40689440051462,2.0517955960527376,0.8519524633400993,trivial,trivial,6.742624720898945e-15,6.331414731897644e-15,6.50934314663493e-118,2.0517955960527376,0.7575943146401483,stable,0.07593876405079578,1,False,0,False,9.24829636027967e-15,False
165,0.02407850114763455,0.004151649206037633,0.00763507372334147,0.015619354508577307,0.018775820869776767,0.060905636773576396,0.652199954147457,0.047779671952524416,9.475739791205443,0.6706376469684714,0.3959159554109862,0.03609392927409635,51.14550797622555,1.98505362238904,1.7486853520660097,parasitoid_free,parasitoid_free,0.00043199020628971056,0.004249988198357123,6.267644183832312e-151,1.98491187818746,0.9748124204169408,fold,0.03438039081885586,1,False,0,False,0.002108117744213186,False
166,0.02826086560791437,0.004499257308051351,0.008606601288529483,0.01485034631588801,0.008274789242649704,0.2467708975822308,0.9842654544303417,0.06692140344986004,10.798626563316304,0.5666409942529599,0.36810317119568503,0.0388395371050598,47.22136080081258,1.846639529795591,0.7228453900548977,parasitoid_free,parasitoid_free,2.914749435958037e-07,0.2364397718666161,1.1534842915765194e-124,1.8387950685534225,0.8937486975051849,stable,0.0629046410926694,1,False,0,False,0.10960529065546831,False
167,0.033863121672837095,0.009946447768570966,0.00016498972870586495,0.010954508186814177,0.0338985681735754,0.15454338000563897,0.6071846570641909,0.07469291442996097,11.525762207110922,0.7059130404353885,0.4970903268291226,0.024393393356011258,53.51451628066115,2.0794168896694254,1.309641761034598,parasitoid_free,parasitoid_free,4.440892098500626e-16,1.136894298724089,4.2443531674042026e-72,2.062027567242837,0.6420847522941072,stable,0.2220829498209435,1,False,0,False,0.34426363319855324,False
168,0.03565599884563454,0.009139352929913719,0.0006383166523231615,0.006576971780410194,0.033546902323191255,0.1280719019006884,0.5875834368021009,0.0453966817386532,7.617267820538817,0.6827390067004526,0.6096773375980835,0.06732243655733894,57.33557160794407,2.1795443583589806,1.9686486282073483,parasitoid_free,parasitoid_free,1.2863914231019972e-07,0.27968790889686923,6.207467214220724e-101,2.162516030086238,0.885206933400683,stable,0.11115750956655104,1,False,0,False,0.11650612182328332,False
169,0.03117045579001028,0.0072334323394843926,0.0034208262183123912,0.011387527261144378,0.029463036334267303,0.07347876703427833,0.7460813851422783,0.02808579077101838,15.990163104288506,0.5601669764620716,0.687895584458543,0.07821616264793456,56.516545759010654,1.8141509237274671,1.4171023500901776,coexistence,coexistence,9.35706130081482e-07,0.5457968995054538,0.05429568025035965,1.784722550779976,0.8870800043906109,stable,1.879852408692856,0,False,0,False,0.20909448739502917,False
170,0.007458529328904574,0.003173172420327784,0.009580803190572149,0.024255208665186517,0.03610624484641653,0.16429090490868448,0.6438334652608274,0.06447340749301081,13.83059249119275,0.5252327229359923,0.689490934207525,0.014055085022553067,59.39314942214811,2.143487448165889,0.5251017955242946,trivial,trivial,2.384507248020388e-36,1.1332488884923049e-36,7.204956403249732e-196,2.143487448165889,0.4686262101424654,stable,0.014979384530454724,1,False,0,False,2.555545026445435e-35,False
171,0.026369950465994642,0.009646368284301014,0.006224213486189898,0.014795852047389625,0.045133650187822325,0.14841240818006196,0.9398432505385337,0.02710926924023133,13.382951683670559,0.716722851474606,0.46916397184692693,0.03199230368830047,49.39705842907872,1.9995734640848313,0.5793362932163789,coexistence,coexistence,6.955085501001316e-07,0.6542754857092805,0.09789866311674827,1.985403694550871,0.8873590712281096,stable,3.1177734535352464,0,False,0,False,0.22229155841514406,False
172,0.018086879185734397,0.005432294113079529,0.005432434672743096,0.0063396809716726975,0.030446662428123404,0.13186412068272718,0.6260091741673741,0.04038543044065366,14.99319316562357,0.8489055177691263,0.31506870886895727,0.0851517913257972,48.644372730561905,1.7085896638522275,0.7320004750710158,parasitoid_free,parasitoid_free,1.5514743073272361e-06,4.091016136423689,3.6503378455983467e-07,1.6008497230744168,0.9115829341052616,fold,0.9115846976344947,1,False,0,True,0.764912830338187,True
173,0.026018742687085403,0.001029746377212778,0.003018995941030315,0.022687002056583923,0.03863011436094181,0.11506333531320162,0.4461657673046708,0.07512822782422045,8.663352856252121,0.5701770327095779,0.49466845530917125,0.050719606089617106,64.70784758461174,2.2251042810178685,0.7410030196774567,trivial,trivial,8.881784197001252e-16,1.2079512983834298e-56,1.8393545247707185e-258,2.2251042810178694,0.3042225296886529,stable,0.0038286106967060757,1,False,0,False,3.458227987028573e-54,False
174,0.02133774956977603,0.005626883802103557,0.009214076081074577,0.007306536780200398,0.04897893621446968,0.17138430620778344,0.4864431115281784,0.03194604551827677,6.53285347831954,0.5971800663847743,0.5814430947046838,0.09225961305214415,52.32531643353642,1.5176686317868582,1.2721116266625618,parasitoid_free,parasitoid_free,8.491742120027559e-07,2.0143422464232345e-06,4.458097801014604e-103,1.5176684159644083,0.9053929113909847,fold,0.10928139570095867,1,False,0,False,2.116399201490541e-06,False
175,0.021545287084039712,0.008160230317298156,0.005772364109401069,0.01083797769091899,0.02864066700345799,0.12155875512056404,0.5935164499639922,0.035865952011068736,7.235268897958846,0.8460196935076463,0.6455962317241003,0.0984060952759256,49.77499585582486,1.622709654350459,1.981904141235566,parasitoid_free,parasitoid_free,9.359455564057337e-14,0.4754976946093788,4.281773264542752e-75,1.5864853821298937,0.7701726592456128,stable,0.20555606883592106,1,False,0,False,0.22941932564794162,False
176,0.017942068059033832,0.003996451525743097,0.00289931076010775,0.005515852948151185,0.01789618817570124,0.23138525005942162,0.8591138211525364,0.07846775786097678,6.714672686323075,0.5173322502349293,0.43861453051732574,0.032123950844915594,54.16570039252221,1.7693364438377719,1.4311874107587967,trivial,trivial,7.794672105815426e-09,1.2576383308999087e-08,1.2536698361966071e-232,1.7693364433318606,0.8613130120739259,stable,0.0062548678360580395,1,False,0,False,1.4965903952896308e-08,False
177,0.010978148196982077,0.005833283596137459,0.0033004412195072937,0.029487894206114407,0.011152621266835448,0.17607581267299288,0.9676219792163794,0.05492395351361465,9.52044962616648,0.7754252597806006,0.34531172475949407,0.018406253884525083,48.535525196793856,2.3640990577722114,0.7820020918385651,trivial,trivial,4.440892098500626e-16,2.2734923319601663e-21,2.2233040818805063e-173,2.364099057772212,0.6525558089711315,stable,0.024015144052965676,1,False,0,False,7.030276720118706e-21,False
178,0.006513956948248297,0.004321127860772745,0.008507678076202141,0.019095372042170686,0.028420104701417488,0.10554980468180097,0.6061626403771203,0.03437172868443809,11.371820642736388,0.5845806757017188,0.5798148450766653,0.016761711923922448,64.80040992767557,1.968719283589896,1.4750186267062282,trivial,trivial,4.440892098500626e-16,5.303746361165663e-35,2.2741924076104605e-130,1.9687192835898955,0.48607058790008917,stable,0.06251501154430736,1,False,0,False,1.085781630445619e-33,False
179,0.02214246951258987,0.0019408855457055904,0.002402092131297811,0.016608927019257584,0.04573967688149298,0.11326533928245226,0.5614876077952682,0.03204736797528388,14.352845718192295,0.765175721934225,0.6980031890018987,0.04396878262938648,55.45865359826137,2.352309323295068,1.5432228851472483,parasitoid_free,parasitoid_free,4.440892098500626e-16,0.9662240866502692,5.036710033621945e-23,2.3268772927642223,0.7112879404733831,stable,0.642638966953522,1,False,0,False,0.24722961975533075,False
